tempo_s,T_processo_C,T_medida_C,u,T_filtrada_C
604.0,177.46580284851868,179.03299101519417,1.0,179.64640691989715
605.0,177.6887850074405,179.013260930836,1.0,179.55143502153797
606.0,177.90681200727514,178.69637361118595,1.0,179.42317580998517
607.0,178.119993962669,178.7009797376827,1.0,179.3148463991398
608.0,178.32843854127637,178.68154731267254,1.0,179.21985153616973
609.0,178.5322510181369,178.6795095875325,1.0,179.13880024387413
610.0,178.73153432884496,178.99571875955303,1.0,179.11733802122595
611.0,178.92638912153728,178.91830916125193,1.0,179.08748369222985
612.0,179.11691380772535,178.96717324637757,1.0,179.069437125352
613.0,179.30320461199813,178.6468855213276,1.0,179.00605438474835
614.0,179.4853556206204,178.77378608530688,1.0,178.9712141398321
615.0,179.66345882905105,178.60891056627312,1.0,178.91686860379826
616.0,179.83760418840546,178.8600184524541,1.0,178.90834108109667
617.0,180.00787965088534,179.15368630715736,1.0,178.94514286500578
618.0,180.174371214199,178.746187256191,1.0,178.91529952368356
619.0,177.31269332380904,179.5272616104335,0.5463295538221711,179.00709383669607
620.0,177.53907791661328,179.1354675267665,1.0,179.02634989020663
621.0,177.76043174068855,178.91508535238822,1.0,179.00966020953388
622.0,177.97686659089547,178.93099224759732,1.0,178.9978600152434
623.0,178.18849177776445,178.54691543556763,1.0,178.93021832829203
624.0,178.39541418270304,178.58021555775278,1.0,178.87771791271115
625.0,178.59773831197631,178.69269821346413,1.0,178.84996495782408
626.0,178.79556634948796,178.663976350241,1.0,178.82206666668662
627.0,178.9889982083882,178.87479274258223,1.0,178.82997557807096
628.0,179.17813158153513,179.2370213453354,1.0,178.89103244316064
629.0,179.36306199083435,178.85393630091636,1.0,178.885468021824
630.0,179.5438828354825,178.65559808561684,1.0,178.85098753139295
631.0,179.72068543913844,178.55806064646404,1.0,178.80704849865361
632.0,179.89355909604646,178.82109006159712,1.0,178.80915473309514
633.0,180.0625911161343,178.96274173856332,1.0,178.8321927839154
634.0,180.2278668691091,178.8267502958817,1.0,178.83137641071033
635.0,180.38946982757335,179.17549501926857,1.0,178.88299420199408
636.0,180.54748160918282,178.9397419679453,1.0,178.89150636688674
637.0,180.70198201786766,179.2753092631688,1.0,178.94907680132906
638.0,180.85304908413727,179.1957206363294,1.0,178.9860733765791
639.0,181.00075910448976,179.48350306259755,1.0,179.06068782948188
640.0,181.14518667994554,179.26609900357045,1.0,179.09149950559518
641.0,174.61973808705787,180.09730845076018,0.0,179.24237084736993
642.0,174.9059661295677,179.24904496020764,1.0,179.2433719642956
643.0,175.18583354891064,179.07949451526216,1.0,179.21879034694058
644.0,175.45948169226818,178.61745554593878,1.0,179.1285901267903
645.0,175.72704876577333,178.64376396534374,1.0,179.05586620257333
646.0,175.9886699043117,178.38614017879436,1.0,178.95540729900648
647.0,176.24447723977144,178.35346120838986,1.0,178.865115385414
648.0,176.4945999677765,177.81399816676765,1.0,178.70744780261705
649.0,176.73916441293704,178.07000995154436,1.0,178.61183212495615
650.0,176.97829409264955,177.8221460926544,1.0,178.4933792201109
651.0,179.71210977947956,177.87298206812352,1.0,178.40031964731278
652.0,182.38517400660223,178.14422695362705,1.0,178.3619057432599
653.0,184.9988368064555,178.1806100204127,1.0,178.33471138483281
654.0,187.5544182107565,179.04766224880123,1.0,178.44165401442808
655.0,187.56636301254224,179.6114156705315,0.6269731143037183,178.6171182628436
656.0,186.26019893925584,179.93639138302083,0.42929659904884937,178.8150092308702
657.0,182.12108340727238,180.35118309112252,0.0,179.04543530990804
658.0,178.0739482204441,180.4570482639238,0.0,179.2571772530104
659.0,177.7997166561272,180.21096056784674,0.5524450927539482,179.40024475023586
660.0,177.19486346446894,180.13641501393437,0.5019377434383506,179.51067028979065
661.0,175.08683308034125,180.2181615549083,0.2744449872624096,179.6167939795583
662.0,177.86268123411145,179.5498649113444,1.0,179.60675461932624
663.0,180.57684387335343,179.5004691175153,1.0,179.59081179405462
664.0,183.23069178727891,179.34046466178364,1.0,179.55325972421394
665.0,181.70067307646624,179.84789190562182,0.3812661660023616,179.5974545514251
666.0,182.17414533777404,179.90410991230965,0.6766897494510555,179.6434528555578
667.0,182.9753200679891,179.90220822711012,0.7274233606581709,179.68226616129067
668.0,178.909201844256,180.6486397118399,0.0,179.82722219387304
669.0,179.67310892777266,180.2061948444691,0.7109500686750188,179.88406809146244
670.0,179.2804817905719,180.1135483025763,0.5400162925124653,179.91849012312952
671.0,181.9631377507814,179.7596619353584,1.0,179.89466589496385
672.0,180.121218092732,180.03942115177293,0.3302558437951899,179.91637918348522
673.0,177.3174506843903,180.22429038188852,0.1798389490578558,179.96256586324571
674.0,178.4178533519407,180.0099982811123,0.7561185690805252,179.9696807259257
675.0,180.19938195135566,179.87263662521391,0.8619554677520478,179.95512411081896
676.0,179.2164974560355,180.02183537685875,0.4532319322064984,179.96513080072492
677.0,181.90057529034584,179.59050400025185,1.0,179.90893678065396
678.0,177.8583402838937,180.21240154025634,0.0,179.95445649459433
679.0,180.57259938869606,179.57992120169516,1.0,179.89827620065944
680.0,177.63234261816908,180.0504258406233,0.16087014904993796,179.921098646654
681.0,180.35162389332086,179.58132488392056,1.0,179.870132582244
682.0,181.02936143370457,179.78218419077965,0.7028327107019567,179.85694032352433
683.0,180.32172451268943,179.96564498570385,0.49728566662674667,179.87324602285125
684.0,182.98124174574076,179.78696868132508,1.0,179.86030442162232
685.0,183.71584978299887,179.8575616596021,0.7201286780745199,179.8598930073193
686.0,179.63327534337668,180.36409959620093,0.0,179.93552399565155
687.0,176.0861653999217,180.4110126911979,0.06671109295967435,180.0068472999835
688.0,178.83980616881232,179.8036814516456,1.0,179.9763724227328
689.0,178.54406655742218,179.94486644266848,0.5517717455208555,179.97164652572314
690.0,180.13111229013217,179.8620043936856,0.8332037484312395,179.95520020591752
691.0,179.84968707380756,179.96668298915728,0.5582232585184176,179.9569226234035
692.0,180.69308014854676,179.92540801736968,0.7260079181235722,179.95219543249843
693.0,182.6702839645671,179.82421442369701,0.8988908395648741,179.93299828117821
694.0,179.81916653866494,180.14115419770175,0.1812333326632352,179.96422166865673
695.0,181.87960243913173,179.90526284178463,0.9084626068655695,179.95537784462593
696.0,182.26735570872742,179.93358756128615,0.6644283319031274,179.95210930212497
697.0,178.21697002631126,180.47762965261546,0.0,180.03093735469855
698.0,177.81507068487673,180.22560655326777,0.5337716655391933,180.06013773448393
699.0,180.19986046718296,179.91729253612263,0.9504353696288564,180.03871095472974
700.0,180.07275599652226,179.97859836495041,0.5816005309581709,180.02969406626283
701.0,178.49880922907053,180.11073832626266,0.36415050487064893,180.04185070526282
702.0,176.1277607484576,180.22376255830403,0.23933875867162957,180.069137483219
703.0,178.88047717626966,179.77908728545984,1.0,180.02562995355512
704.0,181.57202212790813,179.5398297104418,1.0,179.95275991708812
705.0,183.3726036038003,179.68059885518787,0.8753272951435167,179.9119357578031
706.0,180.14569700563385,180.10986846486554,0.127206022287703,179.94162566386245
707.0,182.6979845892126,179.85496527006865,0.9833287942222614,179.92862660479338
708.0,181.5732864607825,180.02428129496164,0.44028856269952654,179.94297480831864
709.0,178.07544877705925,180.269175909353,0.08056863564412023,179.9919049734738
710.0,176.62213302375437,180.21744984138718,0.37558746626113426,180.0257367036608
711.0,179.36386340100427,179.88216398448338,1.0,180.00420079578421
712.0,182.0446664365375,179.58697148133294,1.0,179.94161639861653
713.0,178.00929463554908,180.13030387226695,0.0015097846401960213,179.96991951966407
714.0,180.72019919920353,179.84316893676342,1.0,179.95090693222897
715.0,180.9194448201957,179.91821187444174,0.6322875071461699,179.9460026735609
716.0,180.22790555849895,180.01456023730668,0.49933392681280286,179.95628630812277
717.0,176.2228409905323,180.43940263742087,0.0,180.0287537575175
718.0,178.97344452407603,179.97268843020248,1.0,180.02034395842026
719.0,181.66210010861886,179.78819760393057,0.9998764860950109,179.9855220052468
720.0,181.52839134505626,179.92237376919684,0.5854840191610082,179.97604976983928
721.0,179.46558288672813,180.11975203995053,0.2956733690676356,179.99760511035595
722.0,181.2303237143253,179.91591600584636,0.862929733762001,179.98535174467952
723.0,180.7451047357306,180.00018548807566,0.531318232258546,179.98757680618894
724.0,178.66979693581024,180.1524342978856,0.29118751246438146,180.01230542994344
725.0,181.36602367057,179.75288218501436,1.0,179.97339194320406
726.0,177.3356675890018,180.32701730927963,0.0,180.0264357481154
727.0,178.5210741326803,180.04385727311072,0.7689298735151174,180.02904897686471
728.0,177.09577992036006,180.12318825521808,0.3812761152608994,180.04316986861772
729.0,179.82698481101872,179.73488175620952,1.0,179.9969266517565
730.0,179.86980118062064,179.8884289475408,0.6058457381436829,179.98065199612415
731.0,182.53936115438464,179.54244559052873,1.0,179.91492103528483
732.0,182.22718481353803,179.83520624486454,0.561638086054292,179.9029638167218
733.0,179.64692877692883,180.12171958186383,0.22038554388707832,179.9357771814931
734.0,182.0119598604603,179.87101862314918,0.9535777584528193,179.92606339774153
735.0,177.96724964133898,180.30067176448603,0.0,179.98225465275323
736.0,180.53903104354032,179.9305868193305,0.9789913758013329,179.9745044777398
737.0,178.09178054040188,180.15316230874433,0.23470919467437057,180.00130315239048
738.0,180.8008520839485,179.76917506668002,1.0,179.96648393953393
739.0,177.89816577184996,180.12110784649056,0.16726656013171182,179.9896775255774
740.0,180.61153986580885,179.79512882321342,1.0,179.9604952202228
741.0,180.68325149797226,179.909628736285,0.6127952110438764,179.95286524763213
742.0,183.33473479801734,179.76036117249933,1.0,179.92398963636222
743.0,185.09462956562342,179.76690027982258,0.8750999978009696,179.90042623288127
744.0,180.98141557527623,180.59603952892155,0.0,180.00476822728731
745.0,177.10166066154622,180.52283915563984,0.021308148191420795,180.0824788665402
746.0,173.16606820240074,180.56079578750715,0.0,180.15422640468523
747.0,173.53287185473803,180.20126271838993,0.6322407751919314,180.16128185174094
748.0,176.3432524801883,179.2957916075169,1.0,180.03145831510733
749.0,179.0911802028508,178.96280337778137,1.0,179.87116007450842
750.0,181.77804286500967,179.15030286100065,1.0,179.76303149248227
751.0,184.40519746800945,179.4183846254683,1.0,179.7113344624302
752.0,183.45033339592004,179.82642717900697,0.4714543807466225,179.7285983699167
753.0,179.37365932045515,180.25339624213035,0.0,179.80731805074876
754.0,182.05424466888948,179.65748499646256,1.0,179.78484309260583
755.0,180.54033659101677,179.96823156683527,0.3797612705487261,179.81235136374025
756.0,180.35848782511565,179.99519695714483,0.5745238070848893,179.83977820275095
757.0,178.91019228406248,180.10026703235798,0.38395062825907644,179.878851527192
758.0,178.1162307901295,180.09468696515938,0.477273083523595,179.91122684288712
759.0,178.24366680714658,180.0244291030844,0.6128361718529959,179.92820718191672
760.0,180.9493631003211,179.6979181114027,1.0,179.8936638213396
761.0,178.7721955093053,180.0335098465352,0.2765894050153667,179.91464072511894
762.0,180.8958344323267,179.85031154919514,0.9144531568175609,179.90499134873036
763.0,183.54259366716389,179.62384132548544,1.0,179.86281884524362
764.0,180.30620828688393,180.07969831675882,0.12635083851521872,179.89535076597087
765.0,178.72092602095654,180.14218054982726,0.36322835440050316,179.93237523354935
766.0,178.19386405292613,180.08955352259628,0.516677124865293,179.9559519769064
767.0,177.03879208650767,180.11532861207561,0.4207187518803165,179.97985847218177
768.0,179.63163639455456,179.8479901457688,0.9790559531620614,179.96007822321982
769.0,182.30648891912003,179.64682626871192,1.0,179.91309043004364
770.0,181.20717544683288,179.92942727448252,0.4427912755539932,179.9155409567095
771.0,183.8470159924588,179.70397621659583,1.0,179.88380624569245
772.0,179.76152674818195,180.26327550509697,0.0,179.94072663460312
773.0,179.52977345945735,180.11404114741345,0.5644420958519164,179.96672381152467
774.0,175.54022293813608,180.39276544377086,0.0,180.0306300563616
775.0,176.33157490226617,180.09518785670195,0.703836871079966,180.04031372641265
776.0,179.07976212666026,179.45064596175231,1.0,179.9518635617136
777.0,180.67591573482736,179.6555254540702,0.8363555816472661,179.90741284556708
778.0,182.58347645918218,179.7143182784848,0.8883871611026477,179.87844866050474
779.0,184.9881052590717,179.70037231159566,0.9693059081807007,179.85173720816837
780.0,180.87725847553676,180.3129344471373,0.0,179.92091679401372
781.0,180.9438088263107,180.11684986077202,0.6129067475345432,179.95030675402748
782.0,180.16145696456047,180.10096314347913,0.48579325015850316,179.97290521244523
783.0,176.15786903201467,180.43043939179384,0.0,180.04153533934752
784.0,178.90991638685878,179.8222707710276,1.0,180.00864565409952
785.0,181.2231152711823,179.75678715084976,0.9433462206047228,179.97086687861207
786.0,177.1959349318227,180.2649424659347,0.0,180.01497821671046
787.0,179.7482783210247,179.9195808185199,0.9735046248197097,180.0006686069819
788.0,182.42053880277973,179.7304048525,1.0,179.96012904380962
789.0,183.05537297662298,179.84244682295017,0.7032935887524173,179.9424767106807
790.0,178.9874757993647,180.34725702171545,0.0,180.0031937573359
791.0,177.72353254141817,180.2349680888049,0.40703343063923914,180.03795990705626
792.0,176.4571438541101,180.19043811380135,0.40245347204184845,180.060831638068
793.0,179.20254065735207,179.31708774927358,1.0,179.94927005474884
794.0,178.83356154792048,179.75595568922924,0.5419949357764369,179.9202728999209
795.0,177.46978550887934,180.00666099021248,0.3915454659702289,179.93323111346461
796.0,180.19267916423757,179.35505591961902,1.0,179.8465048343878
797.0,182.85506407169896,179.18492558105646,1.0,179.7472679463881
798.0,184.60066845252769,179.5429137735117,0.8713575373633069,179.71661482045664
799.0,181.89209006171248,180.01709249280435,0.20904880288614552,179.7616864713088
800.0,177.85004361589665,180.356163504654,0.0,179.85085802631056
801.0,179.51098146330196,180.02567297899913,0.8419741558304497,179.87708026921385
802.0,181.48262094698146,179.86871872898112,0.8941158607629296,179.87582603817896
803.0,177.46295578878062,180.24950377357308,0.001992296093145607,179.93187769848808
804.0,179.6635643404713,179.94257099514687,0.9216344687162076,179.9334816929869
805.0,181.66902056520553,179.83244220532538,0.899696981511703,179.91832576983768
806.0,182.9250499870126,179.8428270025496,0.7939678151550822,179.90700095474446
807.0,178.86004887619012,180.45721255891783,0.0,179.98953269537046
808.0,178.06714833105974,180.2486005059293,0.4772650811510756,180.02839286695428
809.0,180.7767672570362,179.79028711373917,1.0,179.992677003972
810.0,176.7595057624354,180.36732988037573,0.0,180.04887493543256
811.0,179.49818341215905,179.88090617313853,1.0,180.02367962108846
812.0,182.17600155855553,179.46808429729538,1.0,179.9403403225195
813.0,179.63595389156467,179.97867192833257,0.22624618847989159,179.94609006339147
814.0,175.64404380508546,180.48529566816043,0.0,180.0269709041068
815.0,178.40750949830579,179.667534993247,1.0,179.97305551747783
816.0,181.10956484278788,179.6230062742565,1.0,179.92054813099463
817.0,183.39882013157347,179.68338652669314,0.9470868427938013,179.8849738903494
818.0,181.13718230222102,180.04459424361073,0.27208372603570974,179.9089169433386
819.0,178.89107351746134,180.18978420635204,0.26687428996011586,179.9510470327906
820.0,174.91571632818443,180.41724869064373,0.0,180.02097728146856
821.0,177.69536707644698,179.5066698852845,1.0,179.94383117204097
822.0,180.4132478080815,179.4587790775176,1.0,179.87107335786246
823.0,181.90404289796734,179.67960089782832,0.82499675617648,179.84235248885736
824.0,182.2602919856531,179.85201576003413,0.6597841728127583,179.84380197953388
825.0,181.62564096419192,179.99475788576535,0.512336653399666,179.86644536546862
826.0,184.08549802870797,179.8225983973386,0.974397362891383,179.85986832024912
827.0,185.90629836982788,179.79956841034496,0.8867383779303469,179.8508233337635
828.0,181.77504729494282,180.8598374329318,0.0,180.00217544863872
829.0,178.5737148668576,180.58908389455007,0.12571696010369648,180.0902117155254
830.0,175.7806794773632,180.45098589638602,0.1762904077986968,180.1443278426545
831.0,171.87444215564403,180.55474994234342,0.0,180.20589115760782
832.0,174.7216767744075,179.68204289695487,1.0,180.12731391850988
833.0,177.50563951275402,179.2615495173528,1.0,179.99744925833633
834.0,180.2277364124706,178.87840876619453,1.0,179.82959318451503
835.0,182.0282575295433,179.42519049948044,0.8708372889358089,179.76893278175984
836.0,184.64985180666457,179.41381770934177,1.0,179.71566552089715
837.0,185.0494714322951,179.73965494680579,0.6754424498667914,179.71926393478344
838.0,182.43305527952083,180.0945806856063,0.22436914852484213,179.77556144740686
839.0,178.37898738442036,180.52308892755346,0.0,179.88769056942886
840.0,177.35866335204034,180.29640083394943,0.44154801975773006,179.94899710910695
841.0,176.47857683256456,180.1949587357366,0.45918256658543494,179.9858913531014
842.0,179.22349734739646,179.60595881141964,1.0,179.92890147184914
843.0,180.83415503279284,179.7315525294063,0.839010310634112,179.89929913048272
844.0,178.37634635577928,180.0834064993129,0.2341092152239435,179.92691523580726
845.0,181.07909421453974,179.6148543971591,1.0,179.88010611001002
846.0,183.37486895835787,179.68297055235848,0.9479631922878525,179.8505357763623
847.0,184.67287698739338,179.7833893334725,0.8059507675498554,179.84046380992882
848.0,182.49309439399275,180.08141365929285,0.2886088676145504,179.87660628733343
849.0,180.13219255635883,180.21568346923513,0.25417503900155286,179.92746786461868
850.0,176.77778462428884,180.34439523434733,0.0972794520440311,179.99000697007799
851.0,178.07968953618433,180.0517298583976,0.7845450188652876,179.99926540332595
852.0,179.3279065210844,179.93714897130945,0.780831512855624,179.98994793852347
853.0,181.70789554071231,179.8062904477506,0.9547580413478034,179.96239931490754
854.0,180.48246988841024,180.0201846439166,0.4218791372903957,179.97106711425891
855.0,178.40087938130108,180.17029412136702,0.2893696568949951,180.00095116532515
856.0,178.48260361129408,180.07085012334295,0.6069282324366213,180.01143600902782
857.0,181.18299019770976,179.63651745576342,1.0,179.95519822603816
858.0,179.3809239066115,179.9940464305175,0.3336333569942945,179.96102545671008
859.0,178.9914129403622,180.0337819949247,0.5395097680846419,179.97193893744227
860.0,177.58757534379507,180.125148418718,0.386062403649471,179.99492035963365
861.0,180.30785144726627,179.76229969694253,1.0,179.96002726023
862.0,180.94650255431418,179.86254928967904,0.6968238375480718,179.94540556464736
863.0,181.30344211647525,179.92347829121624,0.6566959428385416,179.9421164736327
864.0,177.27447673610914,180.3206366640616,0.0,179.99889450219703
865.0,180.00171058641783,179.7229118850783,1.0,179.95749710962923
866.0,181.62647618480455,179.7763475543949,0.8437205417127341,179.93032467634407
867.0,178.5956849037038,180.14275311427636,0.15080289511757194,179.96218894203392
868.0,178.65936002308584,180.0616650267273,0.6048702175863166,179.97711035473793
869.0,181.3558186892395,179.6574820813715,1.0,179.92916611373298
870.0,182.46352778056595,179.78678598286498,0.7706757593297652,179.90780909410276
871.0,181.82201645046305,179.96817118143633,0.5119850597531194,179.91686340720278
872.0,181.78624711745022,179.99639979864682,0.6007079882162867,179.92879386591937
873.0,177.74655273706244,180.35631251672896,0.0,179.9929216635408
874.0,180.46329600957216,179.57973995390117,1.0,179.93094440709484
875.0,177.60722038706456,180.05427209248813,0.17313297665576505,179.94944355990384
876.0,175.15853762370597,180.21612931636065,0.22472165345309178,179.98944642337236
877.0,177.93279234317916,179.82896307311353,1.0,179.96537392083354
878.0,180.64539695777518,179.55618781707733,1.0,179.9039960052701
879.0,183.2977214698246,179.53448848978874,1.0,179.8485698779479
880.0,180.76619583717547,180.0048959623826,0.23126356000204568,179.87201879061314
881.0,183.4158359296827,179.78095599038846,1.0,179.85835937057945
882.0,179.33992846457863,180.3850055471396,0.0,179.93735629706347
883.0,181.43279056695584,180.00482180878353,0.9117290769051771,179.94747612382147
884.0,180.84481228793192,180.04982498865567,0.5165792267029308,179.96282845354662
885.0,178.6597509158603,180.18672025384305,0.27505683514902785,179.99641222359108
886.0,176.17046791176185,180.26528391215194,0.22214005243810164,180.0367429768752
887.0,178.92223529150047,179.87278349554342,1.0,180.01214905467543
888.0,181.61285228502268,179.66500500494874,1.0,179.96007744721643
889.0,180.51839669170323,179.9475880407629,0.4412078352854928,179.95820403624842
890.0,176.50687676522094,180.2861382703811,0.0,180.00739417136833
891.0,179.25116839266047,179.77871733949516,1.0,179.97309264658736
892.0,181.93447576171246,179.71025372336766,1.0,179.9336668081044
893.0,178.3170450236553,180.15284616322572,0.06383364183046747,179.9665437113726
894.0,181.0211106897963,179.75972030942788,1.0,179.9355202010809
895.0,182.5755283732824,179.78838261500388,0.8365663548222353,179.91344956316934
896.0,179.0473341026449,180.17668587886575,0.07935595398198186,179.9529350105238
897.0,181.7351711225861,179.78845439153167,1.0,179.92826291767497
898.0,182.09652214479195,179.88752404745688,0.659986557072828,179.92215208714228
899.0,179.02763069293775,180.1819978650275,0.14665468937117573,179.96112895382507
900.0,177.7012630939416,180.17248804176023,0.39780362912703715,179.99283281701534
901.0,175.22533829207467,180.25456585676596,0.22094882336642974,180.03209277297793
902.0,177.99810855225078,179.5322079430035,1.0,179.95711004848175
903.0,180.7092616955341,179.4053496835591,1.0,179.87434599374336
904.0,179.56650054753203,179.84426723608217,0.4309500334514672,179.8698341800942
905.0,182.24280053536467,179.46015322430722,1.0,179.80838203672613
906.0,183.88893152222295,179.65788697445595,0.8543956498132894,179.78580777738563
907.0,181.91556969669082,180.00564245920788,0.31695883124425733,179.81878297965898
908.0,181.55116793450617,180.02709067795394,0.5517249679946037,179.85002913440323
909.0,177.51669753596158,180.51649001874245,0.0,179.94999826705413
910.0,178.8678634610339,180.1090035433908,0.7943972138807169,179.97384905850464
911.0,179.12514223896437,180.02554311492804,0.6348180282263537,179.98160316696817
912.0,178.66372305914805,180.04518068555518,0.5278709304907648,179.99113979475624
913.0,181.15688623127528,179.83387234591746,0.9695202193495772,179.9675496774304
914.0,180.4329603069407,179.98660932707273,0.4952673987873994,179.97040862487677
915.0,181.70217060081546,179.900421234036,0.7918247451043465,179.95991051625066
916.0,181.5630390763815,179.9697586957472,0.5848041733376226,179.96138774317515
917.0,177.87790966843613,180.2610647599694,0.05244071906279882,180.0063392956943
918.0,180.59173389802643,179.82179035225602,1.0,179.97865695417858
919.0,178.56448836309508,180.07837126144634,0.29788561608705316,179.99361410026873
920.0,178.16166679176644,180.06193125783216,0.5347917255110224,180.00386167390326
921.0,179.3250739456587,179.939167793347,0.7683832957230607,179.99415759181983
922.0,182.0067389690885,179.69953820250603,1.0,179.94996468342276
923.0,179.1899811654761,180.08545989049557,0.18417545935510182,179.97028896448367
924.0,179.64180018175492,179.99938604013752,0.6650727896600768,179.97465352583177
925.0,182.3164268443826,179.7476982698661,1.0,179.9406102374369
926.0,179.26265460839502,180.1207821712946,0.14965558741647328,179.96763602751557
927.0,177.1783891963074,180.20038845590773,0.2849023702148384,180.0025488917744
928.0,179.90775832527834,179.76802410976956,1.0,179.96737017447367
929.0,182.2625703753856,179.72799925620953,0.9529143352670162,179.93146453673407
930.0,182.51028717765863,179.8674225461613,0.6446994215922393,179.92185823814816
931.0,180.96824715181805,180.05644629991426,0.3770616200494402,179.94204644741308
932.0,176.94673054844432,180.35376508551056,0.0,180.0038042431277
933.0,179.68124764736777,179.5610125263453,1.0,179.93738548561035
934.0,175.6883310329818,180.12579578197509,0.0,179.96564703006507
935.0,178.45081256558223,179.6649791278313,1.0,179.92054684473
936.0,181.1519056196804,179.44509333416815,1.0,179.84922881814575
937.0,177.70653730000802,180.032206144968,0.08703443744807604,179.87667541716908
938.0,180.42416980445228,179.79677936919649,1.0,179.86469100997317
939.0,183.08141047546445,179.47493933511774,1.0,179.80622825874485
940.0,181.31388246382699,179.91593136714744,0.3451421665059275,179.82268372500522
941.0,179.7018137513419,180.08278674509137,0.362569301339994,179.86169917801814
942.0,181.11628229488613,179.92596572599427,0.8111763273694431,179.87133916021457
943.0,183.04160411539323,179.8243226485254,0.8925192140590167,179.86428668346122
944.0,184.17912891980978,179.84113002380573,0.7807674010471259,179.8608131845129
945.0,180.08625938825847,180.59645480964238,0.0,179.97115942828233
946.0,178.98443831313128,180.3196627760035,0.43501437002511467,180.0234349304405
947.0,176.15798116937825,180.3367624120331,0.17264622281414807,180.0704340526794
948.0,177.6791448469481,180.02202125420987,0.8153678222000713,180.06317213290896
949.0,175.18847632855568,180.19255141879387,0.2186635383976296,180.0825790257917
950.0,177.96206574347667,179.5205748413709,1.0,179.99827839812858
951.0,180.67401983806607,179.35055206951503,1.0,179.90111944883654
952.0,181.83155258515933,179.64886850661978,0.7758766448575427,179.86328180750402
953.0,184.4575180832669,179.33747607379476,1.0,179.78441094744764
954.0,180.56698440457302,180.015779465205,0.03127834180680911,179.81911622511123
955.0,183.22105141780474,179.79578776322035,1.0,179.8156169558276
956.0,181.29383775726018,180.05338209642554,0.3216547889776643,179.8512817269173
957.0,177.26508580709884,180.3285793337119,0.0,179.92287636793648
958.0,178.87358453528122,180.01113554932556,0.8321584285843528,179.93611524514486
959.0,178.88625641801158,180.0011526908577,0.5981460641938264,179.94587086200178
960.0,174.9110062753891,180.57869550597417,0.0,180.04079455859764
961.0,177.69076169149156,179.57107606944692,1.0,179.97033678522502
962.0,180.40874476501398,179.29968980907532,1.0,179.86973973880256
963.0,183.06632821468034,179.2809295724422,1.0,179.78141821384853
964.0,178.99818758768745,180.01796059201325,0.0,179.81689957057324
965.0,181.6871167524055,179.77360809824378,1.0,179.81040584972382
966.0,178.29606937826887,180.15517963794866,0.09696661638752346,179.86212191795755
967.0,180.4672856952314,179.89731705210073,0.9200026788052748,179.86740118807901
968.0,183.12356823533736,179.69477132786156,1.0,179.8415067090464
969.0,183.10267128640572,179.87080830849456,0.6072773517780444,179.84590194896361
970.0,182.51928118243478,179.98360882735042,0.52283372202571,179.86655798072164
971.0,182.36943733558155,179.9972132499494,0.5859210269134656,179.8861562711058
972.0,178.31678317256862,180.35450466665657,0.0,179.9564085304384
973.0,174.35418799095598,180.50387874400968,0.0,180.0385290624741
974.0,177.1463171467125,179.83894956363645,1.0,180.00859213764846
975.0,179.87639898789666,179.73274925496477,1.0,179.96721570524593
976.0,182.5458123437212,179.64948482486977,1.0,179.91955607318948
977.0,185.15590540274962,179.57412405050664,1.0,179.86774126978705
978.0,181.7240863655007,180.0744288166248,0.10241349575515979,179.8987444018127
979.0,177.68577333515626,180.8134231926365,0.0,180.03594622043627
980.0,180.40386726104168,179.89589331141218,1.0,180.01493828408266
981.0,176.39489243301853,180.29680590800692,0.0,180.0572184276713
982.0,179.14167260117367,179.67894283797833,1.0,180.00047708921736
983.0,179.072289284565,179.87544294445684,0.5867314111792769,179.98172196750326
984.0,181.56383029728926,179.76444485268246,0.9706387828571894,179.94913040028013
985.0,179.89189918722298,180.02787470973016,0.3544231011476905,179.96094204669762
986.0,181.46747501968133,179.89353483535643,0.8359760388261646,179.95083096499644
987.0,181.22327503582258,179.97391694268313,0.5682615858201262,179.95429386164943
988.0,183.74663445336165,179.80090082225948,0.9825814960836032,179.93128490574094
989.0,179.6633759099536,180.47816283330593,0.0,180.01331659487568
990.0,180.70607237981667,180.11509775392153,0.7552823901793044,180.02858376873257
991.0,176.69038188248743,180.44504511214103,0.0,180.09105297024385
992.0,175.9201245898482,180.24037345315745,0.47342934571240847,180.11345104268088
993.0,178.67745515451824,179.65433935939674,1.0,180.04458429018825
994.0,181.37351170664004,179.61784808103545,1.0,179.98057385881535
995.0,184.00965589093693,179.60022906184196,1.0,179.92352213926935
996.0,179.9205524266939,180.18348332533455,0.0,179.96251631717914
997.0,180.01690780483344,180.06472195104234,0.6141884814765797,179.97784716225863
998.0,179.06474922816196,180.09474787687068,0.4572325728487209,179.99538226945043
999.0,179.77950214281225,179.9834918973406,0.704095434624752,179.99359871363396
1000.0,179.1646063477582,180.03715039989964,0.5070306378845998,180.0001314665738
1001.0,177.24455867324255,180.15596536456235,0.3092082033151815,180.02350655127208
1002.0,179.9724573693927,179.34105314582212,1.0,179.9211385404546
1003.0,179.74547953331478,179.75168297691002,0.5658615158196182,179.8957202059229
1004.0,182.41780221035222,179.63151590598778,1.0,179.85608956093265
1005.0,178.3640732723444,180.32140056505523,0.0,179.92588621155105
1006.0,181.0670938662923,179.83234003576658,1.0,179.91185428518338
1007.0,181.61967042942504,179.88901659285693,0.6864434640242195,179.9084286313344
